4434	Nabua	128
4434	Nabua	128
4435	Bato	128
4436	Balatan	128
4500	Legazpi City	126
4501	Daraga (Locsin)	126
4502	Camalig	126
4503	Guinobatan	126
4504	Ligao	126
4505	Oas	126
4506	Polangui	126
4507	Libon	126
4508	Santo Domingo	126
4509	Bacacay	126
4510	Malilipot	126
4511	Tabaco	126
4512	Malinao	126
4513	Tiwi	126
4514	Manito	126
4515	Jovellar	126
4516	Pio Duran (Malacbalac)	126
4517	Rapu-Rapu	126
4600	Daet	127
4601	Mercedes	127
4602	Talisay	127
4603	Vinzons	127
4604	Labo	127
4605	Paracale	127
4606	Jose Panganiban	127
4607	Capalonga	127
4608	Basud	127
4609	San Vicente	127
4610	San Lorenzo Ruiz	127
4611	Santa Elena	127
4612	Tulay-na-Lupa	127
4700	Sorsogon City	131
4701	Bacon	131
4702	Casiguran	131
4703	Juban	131
4704	Bulusan	131
4705	Magallanes	131
4706	Bulan	131
4707	Irosin	131
4708	Matnog	131
4709	Santa Magdalena	131
4710	Gubat	131
4711	Prieto Diaz	131
4712	Barcelona	131
4713	Castilla	131
4714	Pilar	131
4715	Donsol	131
4800	Virac	129
4801	Bato	129
4802	San Miguel	129
4803	Baras	129
4804	Gigmoto	129
4805	Viga	129
4806	Panganiban	129
4807	Bagamanoc	129
4808	Caramoran	129
4809	Pandan	129
4810	San Andres	129
4900	Boac	121
4901	Mogpog	121
4902	Santa Cruz	121
4903	Torrijos	121
4904	Buenavista	121
4905	Gasan	121
5000	Iloilo City	135
5001	Pavia	135
5002	Santa Barbara	135
5003	Leganes	135
5004	Zarraga	135
5005	New Lucena	135
5006	Dumangas	135
5007	Barotac Nuevo	135
5008	Pototan	135
5009	Anilao	135
5010	Banate	135
5011	Barotac Viejo	135
5012	Ajuy	135
5013	Concepcion	135
5014	Sara	135
5015	San Dionisio	135
5016	Batad	135
5017	Estancia	135
5018	Balasan	135
5019	Carles	135
5020	Oton	135
5021	Tigbauan	135
5022	Guimbal	135
5023	Miagao	135
5024	San Joaquin	135
5025	San Miguel	135
5026	Leon	135
5027	Tubungan	135
5028	Alimodian	135
5029	Igbaras	135
5030	Maasin	135
5031	Cabatuan	135
5032	Mina	135
5033	Badiangan	135
5034	Janiuay	135
5035	Dingle	135
5036	San Enrique	135
5037	Passi City	135
5038	Duenas	135
5039	San Rafael	135
5040	Calinog	135
5041	Bingawan	135
5042	Lambunao	135
5043	Lemery	135
5044	Buenavista	136
5045	Jordan	136
5046	Nueva Valencia	136
5047	San Lorenzo	136
5048	Sibunag	136
5100	San Jose	122
5101	Magsaysay	122
5102	Calintaan	122
5103	Rizal	122
5104	Sablayan	122
5105	Santa Cruz	122
5106	Mamburao	122
5107	Paluan	122
5108	Abra de Ilog	122
5109	Lubang	122
5110	Tilik	122
5111	Looc	122
5200	Calapan	123
5201	Baco	123
5202	San Teodoro	123
5203	Puerto Galera	123
5204	Naujan	123
5205	Victoria	123
5206	Pola	123
5207	Socorro	123
5208	Pinamalayan	123
5209	Gloria	123
5210	Bansud	123
5211	Bongabong	123
5212	Roxas	123
5213	Mansalay	123
5214	Bulalacao	123
5300	Puerto Princesa	124
5301	Iwahig Penal Colony	124
5302	Aborlan	124
5303	Narra (Panacan)	124
5304	Quezon	124
5305	Brooke's Point	124
5306	Bataraza	124
5307	Balabac	124
5308	Roxas	124
5309	San Vicente	124
5310	Dumaran	124
5311	Araceli	124
5312	Taytay	124
5313	El Nido (Bacuit)	124
5314	Linapacan	124
5315	Culion	124
5316	Coron	124
5317	Busuanga	124
5318	Cuyo	124
5319	Magsaysay	124
5320	Agutaya	124
5321	Cagayancillo	124
5322	Kalayaan (Spratly Islands)	124
5400	Masbate City	130
5401	Mobo	130
5402	Uson	130
5403	Dimasalang	130
5404	Palanas	130
5405	Cataingan	130
5406	Pio V. Corpuz	130
5407	Esperanza	130
5408	Placer	130
5409	Cawayan	130
5410	Milagros	130
5411	Mandaon	130
5412	Balud	130
5413	Baleno	130
5414	Aroroy	130
5415	Batuan	130
5416	San Fernando	130
5417	San Jacinto	130
5418	Monreal	130
5419	Claveria	130
5420	San Pascual	130
5421	Buenavista	130
5500	Romblon	125
5501	San Agustin	125
5502	Santa Maria (Imelda)	125
5503	Calatrava	125
5504	San Andres	125
5505	Odiongan	125
5506	Ferrol	125
5507	Looc	125
5508	Santa Fe	125
5509	Alcantara	125
5510	San Jose	125
5511	Magdiwang	125
5512	Cajidiocan	125
5513	San Fernando	125
5514	Corcuera	125
5515	Banton (Jones)	125
5516	Concepcion	125
5600	Kalibo	132
5601	Banga	132
5602	Libacao	132
5603	Madalag	132
5604	Numancia	132
5605	Lezo	132
5606	Malinao	132
5607	Nabas	132
5608	Malay	132
5609	Buruanga	132
5610	New Washington	132
5611	Makato	132
5612	Tangalan	132
5613	Ibajay	132
5614	Balete	132
5615	Batan	132
5616	Altavas	132
5700	San Jose	133
5701	Belison	133
5702	Patnongon	133
5703	Valderrama	133
5704	Bugasong	133
5705	Laua-an	133
5706	Barbaza	133
5707	Tibiao	133
5708	Culasi	133
5709	Sebaste	133
5710	Libertad	133
5711	Caluya	133
5712	Pandan	133
5713	Sibalom	133
5714	San Remigio	133
5715	Hamtic	133
5716	Tobias Fornier (Dao)	133
5717	Anini-y	133
5800	Roxas City	134
5801	Pan-ay	134
5802	Pontevedra	134
5803	President Roxas	134
5804	Pilar	134
5805	Ivisan	134
5806	Sapian	134
5807	Mambusao	134
5808	Jamindan	134
5809	Ma-ayon	134
5810	Dao	134
5811	Cuartero	134
5812	Dumarao	134
5813	Dumalag	134
5814	Tapaz	134
5815	Panitan	134
5816	Sigma	134
6000	Cebu City	138
6001	Consolacion	138
6002	Liloan	138
6003	Compostela	138
6004	Danao City	138
6005	Carmen	138
6006	Catmon	138
6007	Sogod	138
6008	Borbon	138
6009	Tabogon	138
6010	Bogo City	138
6011	San Remigio	138
6012	Medellin	138
6013	Daanbantayan	138
6014	Mandaue	138
6015	Lapu-Lapu City (Opon)	138
6016	Mactan Airport	138
6017	Cordova	138
6018	San Fernando	138
6019	Carcar	138
6020	Sibonga	138
6021	Argao	138
6022	Dalaguete	138
6023	Alcoy	138
6024	Boljoon	138
6025	Oslob	138
6026	Santander	138
6027	Samboan	138
6028	Ginatilan	138
6029	Malabuyoc	138
6030	Alegria	138
6031	Badian	138
6032	Moalboal	138
6033	Alcantara	138
6034	Ronda	138
6035	Dumanjug	138
6036	Barili	138
6037	Naga City	138
6038	Toledo	138
6039	Pinamungajan	138
6040	Aloguinsan	138
6041	Balamban	138
6042	Asturias	138
6043	Tuburan	138
6044	Tabuelan	138
6045	Talisay City	138
6046	Minglanilla	138
6047	Santa Fe	138
6048	Pilar	138
6049	Poro	138
6050	San Francisco	138
6051	Tudela	138
6052	Bantayan	138
6053	Madridejos	138
6100	Bacolod City	179
6101	Bago City	179
6102	Pulupandan	179
6103	Valladolid	179
6104	San Enrique	179
6105	Pontevedra	179
6106	Hinigaran	179
6107	Binalbagan	179
6108	Himamaylan	179
6109	Ilog	179
6110	Candoni	179
6111	Kabankalan	179
6112	Cauayan	179
6113	Sipalay	179
6114	Hinoba-an	179
6115	Talisay City	179
6116	Silay	179
6117	Salvador Benedicto	179
6118	Enrique B. Magalona	179
6119	Victorias	179
6120	Manapla	179
6121	Cadiz City	179
6122	Sagay City	179
6123	Paraiso (Fabrica)	179
6124	Escalante City	179
6125	Toboso	179
6126	Calatrava	179
6127	San Carlos City	179
6128	Isabela	179
6129	Murcia	179
6130	La Carlota City	179
6131	La Castellana	179
6132	Moises Padilla	179
6200	Dumaguete	180
6201	Sibulan	180
6202	San Jose	180
6203	Amlan	180
6204	Tanjay	180
6205	Pamplona	180
6206	Bais City	180
6207	Mabinay	180
6208	Manjuyod	180
6209	Bindoy	180
6210	Ayungon	180
6211	Tayasan	180
6212	Jimalalud	180
6213	La Libertad	180
6214	Guihulngan	180
6215	Valencia	180
6216	Bacong	180
6217	Dauin	180
6218	Zamboanguita	180
6219	Siaton	180
6220	Santa Catalina	180
6221	Bayawan	180
6222	Basay	180
6223	Canlaon	180
6224	Vallehermoso	180
6225	Siquijor	139
6226	Larena	139
6227	San Juan	139
6228	Lazi	139
6229	Maria	139
6230	Enrique Villanueva	139
6300	Tagbilaran	137
6301	Baclayon	137
6302	Alburquerque	137
6303	Loay	137
6304	Lila	137
6305	Dimiao	137
6306	Valencia	137
6307	Garcia Hernandez	137
6308	Jagna	137
6309	Duero	137
6310	Guindulman	137
6311	Anda	137
6312	Candijay	137
6313	Mabini	137
6314	Alicia	137
6315	Ubay	137
6316	Loboc	137
6317	Bilar	137
6318	Batuan	137
6319	Carmen	137
6320	Sierra Bullones	137
6321	Pilar	137
6322	Dagohoy	137
6323	San Miguel	137
6324	Trinidad	137
6325	Talibon	137
6326	Bien Unido	137
6327	Loon	137
6328	Calape	137
6329	Tubigon	137
6330	Clarin	137
6331	Sagbayan	137
6332	Inabanga	137
6333	Buenavista	137
6334	Jetafe	137
6335	Antequera	137
6336	Maribojoc	137
6337	Corella	137
6338	Sikatuna	137
6339	Dauis	137
6340	Panglao	137
6341	Cortes	137
6342	Balilihan	137
6343	Catigbian	137
6344	Danao	137
6345	San Isidro	137
6346	Pres. Carlos P. Garcia (Pitogo)	137
6347	Sevilla	137
6400	Catarman	142
6401	Bobon	142
6402	San Jose	142
6403	Lope de Vega	142
6404	Lavezares	142
6405	Allen	142
6406	Victoria	142
6407	San Antonio	142
6408	Capul	142
6409	San Isidro	142
6410	Biri	142
6411	Laoang	142
6412	Mapanas	142
6413	Pambujan	142
6414	Silvino Lobos	142
6415	San Roque	142
6416	Rosario	142
6417	Mondragon	142
6418	Catubig	142
6419	San Vicente	142
6420	Las Navas	142
6421	Palapag	142
6422	Gamay	142
6423	Lapinig	142
6500	Tacloban	141
6501	Palo	141
6502	Tanauan	141
6503	Tolosa	141
6504	Tabontabon	141
6505	Dulag	141
6506	Julita	141
6507	Mayorga	141
6508	La Paz	141
6509	MacArthur	141
6510	Abuyog	141
6511	Javier	141
6512	Mahaplag	141
6513	Santa Fe	141
6514	Pastrana	141
6515	Dagami	141
6516	Burauen	141
6517	Alangalang	141
6518	San Miguel	141
6519	Barugo	141
6520	Babatngon	141
6521	Baybay	141
6522	Inopacan	141
6523	Hindang	141
6524	Hilongos	141
6525	Bato	141
6526	Matalom	141
6527	Jaro	141
6528	Tunga	141
6529	Carigara	141
6530	Capoocan	141
6531	Kananga	141
6532	Matag-ob	141
6533	Leyte	141
6534	Calubian	141
6535	San Isidro	141
6536	Tabango	141
6537	Villaba	141
6538	Palompon	141
6539	Isabel	141
6540	Merida	141
6541	Ormoc	141
6542	Albuera	141
6543	Naval	145
6544	Almeria	145
6545	Kawayan	145
6546	Maripipi	145
6547	Culaba	145
6548	Caibiran	145
6549	Biliran	145
6550	Cabucgayan	145
6600	Maasin	144
6601	Macrohon	144
6602	Padre Burgos	144
6603	Malitbog	144
6604	Bontoc	144
6605	Tomas Oppus	144
6606	Sogod	144
6607	Silago	144
6608	Hinunangan	144
6609	Hinundayan	144
6610	Anahawan	144
6611	San Juan (Cabalian)	144
6612	Liloan	144
6613	San Francisco	144
6614	Pintuyan	144
6615	Libagon	144
6616	Saint Bernard	144
6617	San Ricardo	144
6618	Limasawa	144
6700	Catbalogan	143
6701	Jiabong	143
6702	Motiong	143
6703	Paranas (Wright)	143
6704	Tarangnan	143
6705	Pagsanghan	143
6706	Gandara	143
6707	San Jorge	143
6708	Matuguinao	143
6709	Santa Margarita	143
6710	Calbayog	143
6711	Santo Niño	143
6712	Tagapul-an	143
6713	Hinabangan	143
6714	San Sebastian	143
6715	Calbiga	143
6716	Pinabacdao	143
6717	Villareal	143
6718	Santa Rita	143
6719	Talalora	143
6720	Basey	143
6721	Marabut	143
6722	Daram	143
6723	San Jose De Buan	143
6724	Almagro	143
6725	Zumarraga	143
6800	Borongan	140
6801	Balangkayan	140
6802	Maydolong	140
6803	Llorente	140
6804	Hernani	140
6805	General MacArthur	140
6806	Can-avid	140
6807	Salcedo	140
6808	Mercedes	140
6809	Guiuan	140
6810	Quinapondan	140
6811	Giporlos	140
6812	Balangiga	140
6813	Lawaan	140
6814	San Julian	140
6815	Sulat	140
6816	Taft	140
6817	Dolores	140
6818	Oras	140
6819	Jipapad	140
6820	Maslog	140
6821	San Policarpo	140
6822	Arteche	140
7000	Zamboanga City	147
7001	Ipil	148
7002	Roseller T. Lim	148
7003	Titay	148
7004	Naga	148
7005	Kabasalan	148
7006	Siay	148
7007	Imelda	148
7008	Payao	148
7009	Buug	148
7010	Mabuhay	148
7011	Bayog	147
7012	Talusan	148
7013	Kumalarang	147
7014	Lakewood	147
7015	Dumalinao	147
7016	Pagadian	147
7017	Labangan	147
7018	Tungawan	148
7019	Tukuran	147
7020	Aurora	147
7021	Midsalip	147
7022	Sominot (Don Mariano Marcos)	147
7023	Molave	147
7024	Ramon Magsaysay (Liargo)	147
7025	Tambulig	147
7026	Mahayag	147
7027	Josefina	147
7028	Dumingag	147
7029	San Miguel	147
7030	Dinas	147
7031	San Pablo	147
7032	Dimataling	147
7033	Pitogo	147
7034	Tabina	147
7035	Margosatubig	147
7036	Vincenzo A. Sagun	147
7037	Lapuyan	147
7038	Malangas	148
7039	Diplahan	148
7040	Alicia	148
7041	Olutanga	148
7042	Guipos	147
7043	Tigbao	147
7100	Dipolog	146
7101	Dapitan	146
7102	Pres. Manuel A. Roxas	146
7103	Sibutad	146
7104	Rizal	146
7105	Piñan	146
7106	Polanco	146
7107	Mutia	146
7108	Sergio Osmeña Sr.	146
7109	Katipunan	146
7110	Manukan	146
7111	Jose Dalman (Ponot)	146
7112	Sindangan	146
7113	Siayan	146
7114	Salug	146
7115	Liloy	146
7116	Tampilisan	146
7117	Labason	146
7118	Gutalac	146
7119	La Libertad	146
7120	Siocon	146
7121	Sirawai	146
7122	Sibuco	146
7123	Baliguian	146
7124	Kalawit	146
7125	Leon B. Postigo	146
7200	Ozamiz	152
7201	Clarin	152
7202	Tudela	152
7203	Sinacaban	152
7204	Jimenez	152
7205	Panaon	152
7206	Aloran	152
7207	Oroquieta	152
7208	Lopez Jaena	152
7209	Plaridel	152
7210	Calamba	152
7211	Baliangao	152
7212	Sapang Dalaga	152
7213	Concepcion	152
7214	Tangub	152
7215	Bonifacio	152
7300	Isabela City	169
7301	Lantawan	169
7302	Lamitan	169
7303	Maluso	169
7304	Tipo-Tipo	169
7305	Sumisip	169
7306	Tuburan	169
7400	Jolo	172
7400	Pandami	172
7401	Patikul	172
7402	Old Panamao	172
7403	Talipao	172
7404	Luuk (Omar)	172
7405	Pata	172
7406	Banguingui (Tongkil)	172
7407	Indanan	172
7408	Parang	172
7409	Maimbung	172
7410	Tapul	172
7411	Lugus	172
7412	Siasi	172
7413	Hadji Panglima Tahil	172
7414	Pangutaran	172
7415	Panglima Estino (New Panamao)	172
7416	Kalingalan Calauang	172
7500	Bongao	173
7501	Panglima Sugala (Balimbing)	173
7502	Tandubas	173
7503	Sapa-Sapa	173
7504	South Ubian	173
7505	Simunul	173
7506	Sitangkai	173
7507	Turtle Islands (Taganak)	173
7508	Mapun (Cagayan de Sulu)	173
7509	Languyan	173
7510	Sibutu	173
8000	Davao City	155
8001	Santa Cruz	155
8002	Digos	155
8003	Matanao	155
8004	Magsaysay	155
8005	Bansalan	155
8006	Hagonoy	155
8007	Padada	155
8008	Kiblawan	155
8009	Sulop	155
8010	Malalag	155
8011	Santa Maria	158
8012	Malita	158
8013	Don Marcelino	158
8014	Jose Abad Santos	158
8015	Sarangani	158
8100	Tagum	154
8101	Carmen	154
8102	Asuncion	154
8104	New Corella	154
8105	Panabo	154
8112	Santo Tomas	154
8113	Kapalong	154
8118	Babak	154
8119	Samal City	154
8120	Kaputian	154
8200	Mati	156
8201	Tarragona	156
8202	Manay	156
8203	Caraga	156
8204	Baganga	156
8205	Cateel	156
8206	Boston	156
8207	Lupon	156
8208	Banaybanay	156
8209	San Isidro	156
8210	Governor Generoso	156
8300	Tandag	177
8301	San Miguel	177
8302	Tago	177
8303	Bayabas	177
8304	Cagwait	177
8305	San Agustin	177
8306	Marihatag	177
8307	Lianga	177
8308	Tagbina	177
8309	Barobo	177
8310	Hinatuan	177
8311	Bislig	177
8312	Lingig	177
8313	Cortes	177
8314	Lanuza	177
8315	Carmen	177
8316	Madrid	177
8317	Cantilan	177
8318	Carrascal	177
8400	Surigao City	176
8401	San Francisco	176
8402	Malimono	176
8403	Tagana-an	176
8404	Sison	176
8405	Placer	176
8406	Tubod	176
8407	Mainit	176
8408	Bacuag	176
8409	Gigaquit	176
8410	Claver	176
8411	Cagdianao	178
8412	Dinagat	178
8413	Basilisa (Rizal)	178
8414	Libjo (Albor)	178
8415	Loreto	178
8416	Socorro	176
8417	Dapa	176
8418	Del Carmen	176
8419	General Luna	176
8420	Pilar	176
8421	San Isidro	176
8422	Santa Monica	176
8423	San Benito	176
8424	Burgos	176
8425	Alegria	176
8426	Tubajon	178
8427	San Jose	178
8500	Prosperidad	175
8501	San Francisco	175
8502	Bayugan	175
8503	Sibagat	175
8504	Rosario	175
8505	Trento	175
8506	Bunawan	175
8507	Loreto	175
8508	La Paz	175
8509	Veruela	175
8510	Talacogon	175
8511	San Luis	175
8512	Santa Josefa	175
8513	Esperanza	175
8600	Butuan	174
8601	Buenavista	174
8602	Nasipit	174
8603	Carmen	174
8604	Magallanes	174
8605	Cabadbaran	174
8606	Tubay	174
8607	Jabonga	174
8608	Santiago	174
8609	Kitcharao	174
8610	Las Nieves	174
8611	Remedios T. Romualdez	174
8700	Malaybalay	149
8701	Sumilao	149
8702	Impasugong	149
8703	Manolo Fortich	149
8704	Malitbog	149
8705	Camp Phillips	149
8706	Libona	149
8707	Baungon	149
8708	Talakag	149
8709	Valencia City	149
8710	Musuan	149
8711	San Fernando	149
8712	Don Carlos	149
8713	Kadingilan	149
8714	Maramag	149
8715	Quezon	149
8716	Kitaotao	149
8717	Pangantucan	149
8718	Kalilangan	149
8719	Dangcagan	149
8720	Kibawe	149
8721	Damulog	149
8722	Lantapan	149
8723	Cabanglasan	149
8800	Nabunturan	157
8801	Montevista	157
8802	Mawab	157
8803	Compostela	157
8804	New Bataan	157
8805	Monkayo	157
8806	Maco	157
8807	Mabini (Doña Alicia)	157
8808	Maragusan (San Mariano)	157
8809	Pantukan	157
8810	Laak (San Vicente)	157
9000	Cagayan de Oro	153
9001	Tagoloan	153
9002	Villanueva	153
9003	Jasaan	153
9004	Claveria	153
9005	Balingasag	153
9006	Lagonglong	153
9007	Salay	153
9008	Binuangan	153
9009	Sugbongcogon	153
9010	Kinoguitan	153
9011	Balingoan	153
9012	Talisayan	153
9013	Medina	153
9014	Gingoog	153
9015	Magsaysay	153
9016	Opol	153
9017	El Salvador	153
9018	Alubijid	153
9019	Laguindingan	153
9020	Gitagum	153
9021	Libertad	153
9022	Initao	153
9023	Naawan	153
9024	Manticao	153
9025	Lugait	153
9100	Mambajao	150
9101	Mahinog	150
9102	Guinsiliban	150
9103	Sagay	150
9104	Catarman	150
9200	Iligan	151
9201	Linamon	151
9202	Kauswagan	151
9203	Matungao	151
9204	Poona Piagapo	151
9205	Bacolod	151
9206	Maigo	151
9207	Kolambugan	151
9208	Pantao Ragat	151
9209	Tubod	151
9210	Baroy	151
9211	Lala	151
9212	Salvador	151
9213	Sapad	151
9214	Kapatagan	151
9215	Sultan Naga Dimaporo (Karomatan)	151
9216	Nunungan	151
9217	Baloi	151
9218	Pantar	151
9219	Munai	151
9220	Tangcal	151
9221	Magsaysay	151
9222	Tagoloan	151
9300	Malabang	170
9301	Picong (Sultan Gumander)	170
9302	Balabagan	170
9303	Marogong	170
9304	Tubaran	170
9305	Butig	170
9306	Lumbayanague	170
9307	Lumbatan	170
9308	Lumbaca-Unayan and Macadar Andong	170
9309	Bayang	170
9310	Binidayan	170
9311	Ganassi	170
9312	Pagayawan	170
9313	Pualas	170
9314	Madamba	170
9315	Madalum	170
9316	Bacolod Grande	170
9317	Tugaya	170
9318	Balindong	170
9319	Calanogas	170
9320	Bumbaran	170
9321	Tagoloan II	170
9400	Kidapawan	159
9401	Makilala	159
9402	M'Lang	159
9403	Tulunan	159
9404	Magpet	159
9405	President Roxas	159
9406	Matalam	159
9407	Kabacan	159
9408	Carmen	159
9409	Pikit	159
9410	Midsayap	159
9411	Libungan	159
9412	Pigkawayan	159
9413	Alamada	159
9414	Antipas	159
9415	Aleosan	159
9416	Banisilan	159
9417	Arakan	159
9500	General Santos (Dadiangas)	160
9501	Alabel	162
9502	Maasim	162
9503	Malungon	162
9504	Polomolok	160
9505	Tupi	160
9506	Koronadal	160
9507	Tampakan	160
9508	Norala	160
9509	Santo Niño	160
9510	Tantangan	160
9511	Banga	160
9512	Surallah	160
9513	T'Boli	160
9514	Kiamba	162
9514	Lake Sebu	160
9515	Maitum	162
9516	Malapatan	162
9517	Glan	162
9600	Cotabato City	171
9601	Datu Odin Sinsuat (Dinaig)	171
9602	Upi	171
9603	South Upi	171
9604	Parang	171
9605	Sultan Kudarat	171
9606	Kabuntalan	171
9607	Datu Piang	171
9608	Shariff Aguak (Maganoy)	171
9609	Ampatuan	171
9610	Pagalungan	171
9611	Sultan sa Barongis	171
9612	Talayan	171
9613	Matanog	171
9614	Barira	171
9615	Buldon	171
9616	Buluan	171
9617	Datu Paglas	171
9618	Gen. S.K. Pendatun	171
9619	Shariff Aguak	171
9620	Mangudadatu	171
9621	Datu Abdullah Sangki	171
9622	Datu Anggal Midtimbang	171
9623	Datu Blah T. Sinsuat	171
9624	Datu Hoffer Ampatuan	171
9625	Datu Salibo	171
9626	Datu Saudi-Ampatuan	171
9627	Datu Unsay	171
9628	Guindulungan	171
9629	Mamasapano	171
9630	Northern Kabuntalan	171
9631	Pagagawan	171
9632	Paglat	171
9633	Pandag	171
9634	Rajah Buayan	171
9635	Shariff Saydona Mustapha	171
9636	Sultan Mastura	171
9637	Sultan Sumagka (Talitay)	171
9700	Kapatagan	170
9700	Marawi	170
9701	Saguiaran	170
9702	Mulondo	170
9703	Lumba-Bayabao	170
9704	Tamparan	170
9705	Poona Bayabao	170
9706	Masiu	170
9708	Bubong	170
9709	Kapai	170
9710	Piagapo	170
9711	Marantao	170
9712	Taraka	170
9713	Ditsaan-Ramain	170
9714	Buadiposo-Buntong	170
9715	Maguing	170
9716	Wao	170
9800	Tacurong	161
9801	Columbio	161
9802	Lambayong	161
9803	Lutayan	161
9804	President Quirino	161
9805	Isulan	161
9806	Esperanza	161
9807	Lebak	161
9808	Kalamansig	161
9809	Palimbang	161
9810	Bagumbayan	161
9811	Senator Ninoy Aquino	161
1812	Not used	181
3023	San Jose del Monte	110
1819	Not used	181
3024	San Jose del Monte	110
